23.631166666
22.891438708
24.272390326
22.966491473
22.882376659
23.169412004
23.19798671
23.235591087
23.047478382
23.063872178
22.978971495
22.946759975
23.417416798
22.988070348
24.050308464
23.055651374
23.082167972
23.295122738
22.987144655
23.053769574
22.971021969
22.953808497
23.148005053
23.009299444
23.022571412
23.031872548
23.042586264
23.352084597
23.166343306999998
22.731252066
22.901486402
22.883499278
23.044595047
23.003315902
22.84192824
22.803674071
22.978399329
23.101195092
23.058351194
22.984605798
22.956376517
22.838054393
22.910881314
23.121609852
200.375149509
23.158460418
23.965255662
22.909857427
22.793775841
23.379402708
22.890810832
23.130880402
23.231029817
23.070604879
23.156626779
23.317951929
23.125559934
23.335169447
22.968529536
23.029831801
23.156616512
22.977406991
23.428884126
22.979317389
22.947761441
23.169023168
22.850659087
22.91075406
23.206970111
23.185475472
23.05662026
23.238735263
23.04287707
191.209559285
208.578312831
22.878171501
22.988178696
22.970679103
23.040409677
23.771459554
23.2901464
22.980207672
23.358907116
23.031808457
23.178464027
23.011498712
23.084888991
22.957723587
22.965109496
23.031315425
23.73297612
23.757662317
24.668256852
23.061210948
23.252200559
23.213604019
22.790686244
22.762660956
23.252600634
23.036995409
23.197628436
22.887414604
23.051062576
23.056133773
23.040457394
23.430669484
23.147589288
23.201159309
22.872426464
23.156884583
23.055240212
23.285882681
23.35057248
23.050797929
23.203726448
23.15775784
23.991451848
23.064896493
22.926052157
23.202962403
23.112689299
22.919611286
22.937175598
23.059322769
23.047226495
23.042216832
23.155050334
22.951808088
23.001460327
23.01944736
23.029250802
23.053919421
23.038384739
22.986530145
23.30173152
23.099917055
23.161247448
22.982130963
23.101554888
23.249000464
23.085189472
22.889991914
22.939448097
22.951489262
22.871373787
22.887082207
22.983657486
23.044176608
22.988917409
23.075209561
23.025364515
23.212773459
23.077290529
214.767898224
23.173633292
22.837130193
22.922677734
22.898822296
197.039855364
22.693576956
22.979491679
22.720162116
22.737274391
22.698798002
22.860980856
22.712014281
22.642138051
22.895440147
22.869511853
22.915871559
22.833786174
22.7161056
23.887034926
181.658362554
23.024586512
22.962085155
22.910862775
23.277280699
23.094739565
